Wall time,Step,Value
1755711249.338254,100000,0.04882995784282684
1755711314.0789578,200000,0.07221095263957977
1755711383.6807384,300000,0.04393698275089264
1755711450.696592,400000,0.06120003014802933
1755711519.564267,500000,0.06802598387002945
1755711586.4899776,600000,0.06146025285124779
1755711656.4715064,700000,0.06236950680613518
1755711728.7714407,800000,0.06188708171248436
1755711798.302646,900000,0.07243804633617401
1755711871.0204444,1000000,0.04366878420114517
1755711940.37106,1100000,0.04071003198623657
1755712014.4124038,1200000,0.059645071625709534
1755712083.7786665,1300000,0.051629725843667984
1755712155.8544571,1400000,0.06325305253267288
1755712223.8612266,1500000,0.0596592053771019
1755712292.216779,1600000,0.05214300379157066
1755712364.0451005,1700000,0.05426950752735138
1755712431.8184268,1800000,0.06554030627012253
1755712506.0535462,1900000,0.04534412920475006
1755712574.402578,2000000,0.05130334943532944
1755712645.8998575,2100000,0.05182386562228203
1755712714.4603467,2200000,0.04644060879945755
1755712786.691807,2300000,0.050623569637537
1755712857.0355494,2400000,0.05035838484764099
1755712928.3895094,2500000,0.05054454877972603
1755713002.055441,2600000,0.05288000777363777
1755713076.4375424,2700000,0.048540595918893814
1755713152.8633206,2800000,0.04850209504365921
1755713224.6638715,2900000,0.03728466108441353
1755713298.5601573,3000000,0.04785026237368584
1755713371.6644046,3100000,0.048819996416568756
1755713445.2345443,3200000,0.028833283111453056
1755713523.617897,3300000,0.053590212017297745
1755713595.5906985,3400000,0.04924824833869934
1755713669.94256,3500000,0.04301862046122551
1755713740.7215872,3600000,0.04918956756591797
1755713813.9603732,3700000,0.0492929145693779
1755713884.0429525,3800000,0.04636048898100853
1755713958.5828807,3900000,0.05775679647922516
1755714028.109231,4000000,0.059001002460718155
1755714099.0911405,4100000,0.060128990560770035
1755714175.8502858,4200000,0.05504488945007324
1755714244.1832192,4300000,0.04664875566959381
1755714315.0301604,4400000,0.04902535676956177
1755714383.0157409,4500000,0.060970887541770935
1755714453.8708847,4600000,0.04742463678121567
1755714521.4868996,4700000,0.04512670263648033
1755714592.4787009,4800000,0.050565753132104874
1755714660.097696,4900000,0.04225390404462814
1755714728.7043154,5000000,0.048700962215662
1755714800.6633797,5100000,0.05297202244400978
1755714870.042876,5200000,0.04673369228839874
1755714941.8516383,5300000,0.04495646804571152
1755715009.412245,5400000,0.06380277872085571
1755715080.6580079,5500000,0.034401994198560715
1755715149.4242387,5600000,0.052969563752412796
1755715216.7427628,5700000,0.04855877906084061
1755715288.1009345,5800000,0.05509918928146362
1755715360.5919337,5900000,0.0532759428024292
1755715434.4607358,6000000,0.05704016238451004
1755715503.2685492,6100000,0.05580294504761696
1755715575.6728752,6200000,0.059608686715364456
1755715649.0099642,6300000,0.052957482635974884
1755715727.4395218,6400000,0.04834948852658272
1755715800.2322788,6500000,0.04502103477716446
1755715872.9860585,6600000,0.054535768926143646
1755715947.1842222,6700000,0.05036453530192375
1755716014.0200973,6800000,0.056615881621837616
1755716083.9595368,6900000,0.05343134328722954
1755716150.8427746,7000000,0.06128067150712013
1755716222.1164463,7100000,0.04349060729146004
1755716290.496949,7200000,0.05297350510954857
1755716359.1769524,7300000,0.0576581209897995
1755716430.8116922,7400000,0.04258078709244728
1755716497.7280984,7500000,0.05787355452775955
1755716567.3433456,7600000,0.04257602617144585
1755716634.179518,7700000,0.0440712571144104
1755716703.716026,7800000,0.048995405435562134
1755716769.8489065,7900000,0.043143000453710556
1755716839.7295537,8000000,0.05239052325487137
1755716906.166091,8100000,0.05225536972284317
1755716972.7944179,8200000,0.04196679964661598
1755717042.2903097,8300000,0.03934011608362198
1755717108.8359118,8400000,0.04400550574064255
1755717178.062883,8500000,0.05151543766260147
1755717244.65295,8600000,0.04945718124508858
1755717314.2614121,8700000,0.04011239856481552
1755717380.7219162,8800000,0.05776632949709892
1755717447.5785851,8900000,0.04296780377626419
1755717516.769739,9000000,0.043294768780469894
1755717583.2497957,9100000,0.04411344975233078
1755717653.133429,9200000,0.04652079567313194
1755717719.372068,9300000,0.046861231327056885
1755717788.5860353,9400000,0.040176037698984146
1755717854.9622412,9500000,0.05838042125105858
1755717924.6524837,9600000,0.054768435657024384
1755717990.7504187,9700000,0.04595459625124931
1755718057.170962,9800000,0.04232246056199074
1755718126.5531223,9900000,0.05851119011640549
1755718192.5530283,10000000,0.04142102971673012
1755718262.0402908,10100000,0.04380647465586662
1755718328.60984,10200000,0.05235329270362854
1755718397.8142407,10300000,0.04591931775212288
1755718464.0329313,10400000,0.049034107476472855
1755718533.469296,10500000,0.041026756167411804
1755718599.6387687,10600000,0.031024349853396416
1755718666.090863,10700000,0.04634422808885574
1755718735.5966003,10800000,0.04457394778728485
1755718801.8060687,10900000,0.03605007380247116
1755718871.197825,11000000,0.050448957830667496
1755718937.6628366,11100000,0.041410792618989944
1755719007.0320997,11200000,0.05228749290108681
1755719073.253669,11300000,0.030656473711133003
1755719139.274779,11400000,0.053216248750686646
1755719208.884507,11500000,0.05084541440010071
1755719275.2293181,11600000,0.052298858761787415
1755719344.4555995,11700000,0.049769192934036255
1755719410.97864,11800000,0.05070563405752182
1755719480.2538903,11900000,0.04031328484416008
1755719546.472609,12000000,0.041534531861543655
1755719615.611458,12100000,0.04737739637494087
1755719681.7304037,12200000,0.03342016413807869
1755719747.687385,12300000,0.04200313612818718
1755719817.2101028,12400000,0.047649696469306946
1755719883.5576093,12500000,0.03820306807756424
1755719952.7460873,12600000,0.047292135655879974
1755720019.0441153,12700000,0.05596335232257843
1755720088.2502158,12800000,0.06494365632534027
1755720154.4914205,12900000,0.05066165700554848
1755720223.5446606,13000000,0.045506250113248825
1755720290.4050171,13100000,0.05563228949904442
1755720356.3922005,13200000,0.043714992702007294
1755720425.670934,13300000,0.05850651487708092
1755720491.9379528,13400000,0.0461321696639061
1755720562.2158897,13500000,0.05050121620297432
1755720630.599561,13600000,0.05859106779098511
1755720701.993941,13700000,0.04947515204548836
1755720771.087231,13800000,0.054688625037670135
